seq_no|Company|Supplier Invoice Document|Invoice Date|Invoice Line Amount|Invoice Created Date|Purchase Orders|Purchase Order Line|Item|Unit of Measure|Distribution Quantity|Line Description|Unit Cost|Supplier|Supplier ID|Ledger Account|Spend Category|Cost Center|Cost Center ID|Payment Status|Payment Date|FY25?|Check Number|Freight Amount|Other Charges|Invoice Status|Supplier Invoice Line Distribution|Invoice Total Amount|Derived Invoice Line Amount|CCHS_Description|UMass_Description 
15577247|C340 UMass Memorial Medical Group, Inc.|Supplier Invoice: SINV-782869|8/7/2025|201.72|8/7/2025|PO-269732|PO-269732 - Line 1|ITM-403210 - SPECULUM OTOSCOPE DISPOSABLE 3MM KLEENSPEC|Case|1.0|ITM-403210 - SPECULUM OTOSCOPE DISPOSABLE 3MM KLEENSPEC|201.72|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|34000 - 3203 So County Pediatrics Ctr|CC340003203|Paid|9/5/2025|Yes|2230843.0|0|0|Approved|Supplier Invoice: SINV-782869 - ITM-403210 - SPECULUM OTOSCOPE DISPOSABLE 3MM KLEENSPEC - 201.72|201.72|201.72|SPECULUM OTOSCOPE ROUND OPERATING PLASTIC DISPOSABLE KLEENSPEC BLACK 3MM|ITM-403210 - SPECULUM OTOSCOPE DISPOSABLE 3MM KLEENSPEC
15577271|C100 UMass Memorial Medical Center, Inc.|Supplier Invoice: SINV-782885|8/7/2025|161.75|8/7/2025|PO-280593|PO-280593 - Line 2|ITM-409734 - DRESSING TELFA 3IN X 8IN|Case|1.0|ITM-409734 - DRESSING TELFA 3IN X 8IN|161.75|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|10020 - 2110 Operating Room|CC100202110|Paid|9/5/2025|Yes|2230843.0|0|0|Approved|Supplier Invoice: SINV-782885 - ITM-409734 - DRESSING TELFA 3IN X 8IN - 161.75|161.75|161.75|DRESSING COV TELFA 4 X 8|ITM-409734 - DRESSING TELFA 3IN X 8IN
15577431|C340 UMass Memorial Medical Group, Inc.|Supplier Invoice: SINV-782994|8/7/2025|201.72|8/7/2025|PO-287588|PO-287588 - Line 1|ITM-403210 - SPECULUM OTOSCOPE DISPOSABLE 3MM KLEENSPEC|Case|1.0|ITM-403210 - SPECULUM OTOSCOPE DISPOSABLE 3MM KLEENSPEC|201.72|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|34000 - 2901 CMG Administration|CC340002901|Paid|9/5/2025|Yes|2230843.0|0|0|Approved|Supplier Invoice: SINV-782994 - ITM-403210 - SPECULUM OTOSCOPE DISPOSABLE 3MM KLEENSPEC - 201.72|201.72|201.72|SPECULUM OTOSCOPE ROUND OPERATING PLASTIC DISPOSABLE KLEENSPEC BLACK 3MM|ITM-403210 - SPECULUM OTOSCOPE DISPOSABLE 3MM KLEENSPEC
15580706|C250 UMass Memorial Health - Harrington Hospital, Inc.|Supplier Invoice: SINV-785405|8/8/2025|239.13|8/8/2025|PO-290457|PO-290457 - Line 1|ITM-432332 - CURETTE DERMAL DISPOSABLE 5MM|Box|3.0|ITM-432332 - CURETTE DERMAL DISPOSABLE 5MM|79.71|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|25081 - 4124 Wound Center|CC250814124|Paid|9/5/2025|Yes|2230843.0|0|0|Approved|Supplier Invoice: SINV-785405 - ITM-432332 - CURETTE DERMAL DISPOSABLE 5MM - 239.13|686.21|239.13|DISPOSABLE DERMAL CURETTE 4MM|ITM-432332 - CURETTE DERMAL DISPOSABLE 5MM
15580838|C100 UMass Memorial Medical Center, Inc.|Supplier Invoice: SINV-785490|8/8/2025|627.7|8/8/2025|PO-289996|PO-289996 - Line 13|ITM-411748 - COVER PROBE THERMOMETER DISPOSABLE SURETEMP|Case|5.0|ITM-411748 - COVER PROBE THERMOMETER DISPOSABLE SURETEMP|125.54|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|Inventory|CC9000|Paid|9/5/2025|Yes|2230843.0|0|0|Approved|Supplier Invoice: SINV-785490 - ITM-411748 - COVER PROBE THERMOMETER DISPOSABLE SURETEMP - 627.7|690.3|627.7|Probe Covers: SureTemp Disposable Thermometer Probe CoversSureTemp Disposable Th|ITM-411748 - COVER PROBE THERMOMETER DISPOSABLE SURETEMP
15580999|C100 UMass Memorial Medical Center, Inc.|Supplier Invoice: SINV-785587|8/8/2025|221.9|8/8/2025|PO-290218|PO-290218 - Line 2|ITM-443502 - DRESSING FOAM ANTIMICROBIAL EXUDING WOUND SELF ADHERENT WATERPROOF STERILE LATEX FREE 4INX10IN MEPILEX BORDER AG|Box|2.0|ITM-443502 - DRESSING FOAM ANTIMICROBIAL EXUDING WOUND SELF ADHERENT WATERPROOF STERILE LATEX FREE 4INX10IN MEPILEX BORDER AG|110.95|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|10020 - 2110 Operating Room|CC100202110|Paid|9/5/2025|Yes|2230843.0|0|0|Approved|Supplier Invoice: SINV-785587 - ITM-443502 - DRESSING FOAM ANTIMICROBIAL EXUDING WOUND SELF ADHERENT WATERPROOF STERILE LATEX FREE 4INX10IN MEPILEX BORDER AG - 221.9|1044.46|221.9|DRESSING FOAM ANTIMICROBIAL BORDER SELF ADHERENT WATERPROOF SILVER LATEX FREE ST|ITM-443502 - DRESSING FOAM ANTIMICROBIAL EXUDING WOUND SELF ADHERENT WATERPROOF STERILE LATEX FREE 4INX10IN MEPILEX BORDER AG
15581160|C100 UMass Memorial Medical Center, Inc.|Supplier Invoice: SINV-785678|8/8/2025|1406.25|8/8/2025|PO-290128|PO-290128 - Line 4|ITM-435437 - INDICATOR BIOLOGICAL RAPID READOUT ATTEST|Case|1.0|ITM-435437 - INDICATOR BIOLOGICAL RAPID READOUT ATTEST|1406.25|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|10020 - 2550 Central Sterile Supplies|CC100202550|Paid|9/5/2025|Yes|2230843.0|0|0|Approved|Supplier Invoice: SINV-785678 - ITM-435437 - INDICATOR BIOLOGICAL RAPID READOUT ATTEST - 1406.25|1855.29|1406.25|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|ITM-435437 - INDICATOR BIOLOGICAL RAPID READOUT ATTEST
15581163|C100 UMass Memorial Medical Center, Inc.|Supplier Invoice: SINV-785681|8/8/2025|83.86|8/8/2025|PO-290076|PO-290076 - Line 1|ITM-427589 - ALCOHOL ISOPROPYL 70PERCENT 1GALLON|Case|1.0|ITM-427589 - ALCOHOL ISOPROPYL 70PERCENT 1GALLON|83.86|Medline Industries Inc|2767|8300:Medical and Surgical supplies|IV Solutions and Supplies|10020 - 2550 Central Sterile Supplies|CC100202550|Paid|9/5/2025|Yes|2230843.0|0|0|Approved|Supplier Invoice: SINV-785681 - ITM-427589 - ALCOHOL ISOPROPYL 70PERCENT 1GALLON - 83.86|83.86|83.86|ALCOHOL,RUBBING,70PERCENT ISOPROPYL,|ITM-427589 - ALCOHOL ISOPROPYL 70PERCENT 1GALLON
15593202|C100 UMass Memorial Medical Center, Inc.|Supplier Invoice: SINV-792141|8/12/2025|18.56|8/14/2025|PO-291819|PO-291819 - Line 2||Box|2.0|[ Catalog: MDS093901ZZ ] SWABSTICK,PVP-I,1/PK|9.28|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|10022 - 4180 Pediatrics Clinic|CC100224180|Paid|9/8/2025|Yes|2231315.0|0|0|Approved|Supplier Invoice: SINV-792141  - 18.56|18.56|18.56|SWABSTICK,PVP-I,1/PK|[ Catalog: MDS093901ZZ ] SWABSTICK,PVP-I,1/PK
15593207|C340 UMass Memorial Medical Group, Inc.|Supplier Invoice: SINV-792147|8/12/2025|33.12|8/14/2025|PO-291759|PO-291759 - Line 1|ITM-471077 - BATTERY AAA ALKALINE PROCELL|Case|1.0|ITM-471077 - BATTERY AAA ALKALINE PROCELL|33.12|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|34000 - 3078 Millbury Internal Medicine|CC340003078|Paid|9/8/2025|Yes|2231315.0|0|0|Approved|Supplier Invoice: SINV-792147 - ITM-471077 - BATTERY AAA ALKALINE PROCELL - 33.12|49.4|33.12|BATTERY, AAA ALKALINE 1.5V|ITM-471077 - BATTERY AAA ALKALINE PROCELL
15593450|C100 UMass Memorial Medical Center, Inc.|Supplier Invoice: SINV-792319|8/12/2025|15.9|8/14/2025|PO-291552|PO-291552 - Line 1|ITM-403373 - CUFF BLOOD PRESSURE 1 TUBE SCREW TYPE CONNECTOR REUSABLE ADULT SIZE 11 FLEXIPORT|Each|2.0|ITM-403373 - CUFF BLOOD PRESSURE 1 TUBE SCREW TYPE CONNECTOR REUSABLE ADULT SIZE 11 FLEXIPORT|7.95|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|10020 - 4087 Oncology Clinic Marlborough|CC100204087|Paid|9/8/2025|Yes|2231315.0|0|0|Approved|Supplier Invoice: SINV-792319 - ITM-403373 - CUFF BLOOD PRESSURE 1 TUBE SCREW TYPE CONNECTOR REUSABLE ADULT SIZE 11 FLEXIPORT - 15.9|15.9|15.9|CUFF BLOOD PRESSURE 1 TUBE MALE SCREW TYPE CONNECTOR LATEX FREE REUSABLE FLEXIPO|ITM-403373 - CUFF BLOOD PRESSURE 1 TUBE SCREW TYPE CONNECTOR REUSABLE ADULT SIZE 11 FLEXIPORT
15593463|C100 UMass Memorial Medical Center, Inc.|Supplier Invoice: SINV-792331|8/12/2025|397.44|8/14/2025|PO-286848|PO-286848 - Line 1|ITM-471077 - BATTERY AAA ALKALINE PROCELL|Case|12.0|ITM-471077 - BATTERY AAA ALKALINE PROCELL|33.12|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|10020 - 4042 Cardiology Medicine Clinic|CC100204042|Paid|9/8/2025|Yes|2231315.0|0|0|Approved|Supplier Invoice: SINV-792331 - ITM-471077 - BATTERY AAA ALKALINE PROCELL - 397.44|397.44|397.44|BATTERY, AAA ALKALINE 1.5V|ITM-471077 - BATTERY AAA ALKALINE PROCELL
15596693|C100 UMass Memorial Medical Center, Inc.|Supplier Invoice: SINV-794410|8/14/2025|332.85|8/16/2025|PO-292462|PO-292462 - Line 4|ITM-443502 - DRESSING FOAM ANTIMICROBIAL EXUDING WOUND SELF ADHERENT WATERPROOF STERILE LATEX FREE 4INX10IN MEPILEX BORDER AG|Box|3.0|ITM-443502 - DRESSING FOAM ANTIMICROBIAL EXUDING WOUND SELF ADHERENT WATERPROOF STERILE LATEX FREE 4INX10IN MEPILEX BORDER AG|110.95|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|10020 - 2110 Operating Room|CC100202110|Paid|9/12/2025|Yes|2259764.0|0|0|Approved|Supplier Invoice: SINV-794410 - ITM-443502 - DRESSING FOAM ANTIMICROBIAL EXUDING WOUND SELF ADHERENT WATERPROOF STERILE LATEX FREE 4INX10IN MEPILEX BORDER AG - 332.85|1271.27|332.85|DRESSING FOAM ANTIMICROBIAL BORDER SELF ADHERENT WATERPROOF SILVER LATEX FREE ST|ITM-443502 - DRESSING FOAM ANTIMICROBIAL EXUDING WOUND SELF ADHERENT WATERPROOF STERILE LATEX FREE 4INX10IN MEPILEX BORDER AG
15596830|C340 UMass Memorial Medical Group, Inc.|Supplier Invoice: SINV-794502|8/14/2025|8.12|8/16/2025|PO-292732|PO-292732 - Line 1|ITM-408236 - CUFF BLOOD PRESSURE 1 TUBE SCREW TYPE CONNECTOR REUSABLE LARGE ADULT SIZE 12 FLEXIPORT|Each|1.0|ITM-408236 - CUFF BLOOD PRESSURE 1 TUBE SCREW TYPE CONNECTOR REUSABLE LARGE ADULT SIZE 12 FLEXIPORT|8.12|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|34000 - 2960 Pulmonology Medicine|CC340002960|Paid|9/12/2025|Yes|2259764.0|0|0|Approved|Supplier Invoice: SINV-794502 - ITM-408236 - CUFF BLOOD PRESSURE 1 TUBE SCREW TYPE CONNECTOR REUSABLE LARGE ADULT SIZE 12 FLEXIPORT - 8.12|31.54|8.12|CUFF BLOOD PRESSURE 1 TUBE MALE SCREW TYPE CONNECTOR LONG LATEX FREE REUSABLE FLEXIPORT 12 ADULT LARGE|ITM-408236 - CUFF BLOOD PRESSURE 1 TUBE SCREW TYPE CONNECTOR REUSABLE LARGE ADULT SIZE 12 FLEXIPORT
15597581|C100 UMass Memorial Medical Center, Inc.|Supplier Invoice: SINV-794978|8/15/2025|265.2|8/17/2025|PO-293576|PO-293576 - Line 2|ITM-464987 - BLADE BIOPSY STAINLESS STEEL STERILE DERMABLADE|Box|2.0|ITM-464987 - BLADE BIOPSY STAINLESS STEEL STERILE DERMABLADE|132.6|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|10010 - 4094 Dermatology|CC100104094|Paid|9/12/2025|Yes|2259764.0|0|0|Approved|Supplier Invoice: SINV-794978 - ITM-464987 - BLADE BIOPSY STAINLESS STEEL STERILE DERMABLADE - 265.2|448.26|265.2|BLADE, SHAVE BIOPSY FLEX (DERMABLADE) - STERILE|ITM-464987 - BLADE BIOPSY STAINLESS STEEL STERILE DERMABLADE
15597796|C250 UMass Memorial Health - Harrington Hospital, Inc.|Supplier Invoice: SINV-795111|8/15/2025|101.41|8/17/2025|PO-288618|PO-288618 - Line 1|ITM-400813 - DRAPE SURGICAL ISOLATION INCISE FILM AND POUCH LARGE 100INX129IN STERI-DRAPE IOBAN|Case|1.0|ITM-400813 - DRAPE SURGICAL ISOLATION INCISE FILM AND POUCH LARGE 100INX129IN STERI-DRAPE IOBAN|101.41|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|25080 - 2110 Operating Room|CC250802110|Paid|9/12/2025|Yes|2259764.0|0|0|Approved|Supplier Invoice: SINV-795111 - ITM-400813 - DRAPE SURGICAL ISOLATION INCISE FILM AND POUCH LARGE 100INX129IN STERI-DRAPE IOBAN - 101.41|101.41|101.41|DRAPE SURGICAL ISOLATION WITH IOBAN 2 INCISE FILM POUCH PLASTIC STERI-DRAPE LARG|ITM-400813 - DRAPE SURGICAL ISOLATION INCISE FILM AND POUCH LARGE 100INX129IN STERI-DRAPE IOBAN
15597809|C240 UMass Memorial HealthAlliance-Clinton Hospital, Inc.|Supplier Invoice: SINV-795117|8/15/2025|202.82|8/17/2025|PO-285766|PO-285766 - Line 1|ITM-400813 - DRAPE SURGICAL ISOLATION INCISE FILM AND POUCH LARGE 100INX129IN STERI-DRAPE IOBAN|Case|2.0|ITM-400813 - DRAPE SURGICAL ISOLATION INCISE FILM AND POUCH LARGE 100INX129IN STERI-DRAPE IOBAN|101.41|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|24050 - 2110 Operating Room|CC240502110|Paid|9/12/2025|Yes|2259764.0|0|0|Approved|Supplier Invoice: SINV-795117 - ITM-400813 - DRAPE SURGICAL ISOLATION INCISE FILM AND POUCH LARGE 100INX129IN STERI-DRAPE IOBAN - 202.82|202.82|202.82|DRAPE SURGICAL ISOLATION WITH IOBAN 2 INCISE FILM POUCH PLASTIC STERI-DRAPE LARG|ITM-400813 - DRAPE SURGICAL ISOLATION INCISE FILM AND POUCH LARGE 100INX129IN STERI-DRAPE IOBAN
15597847|C100 UMass Memorial Medical Center, Inc.|Supplier Invoice: SINV-795143|8/15/2025|32.54|8/17/2025|PO-293221|PO-293221 - Line 2|ITM-402212 - SYRINGE SLIP TIP DISPOSABLE 10CC|Box|1.0|ITM-402212 - SYRINGE SLIP TIP DISPOSABLE 10CC|32.54|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|10020 - 3984 Cardiac Cath|CC100203984|Paid|9/12/2025|Yes|2259764.0|0|0|Approved|Supplier Invoice: SINV-795143 - ITM-402212 - SYRINGE SLIP TIP DISPOSABLE 10CC - 32.54|668.58|32.54|SYRINGE 10CC SLIP TIP|ITM-402212 - SYRINGE SLIP TIP DISPOSABLE 10CC
15597851|C100 UMass Memorial Medical Center, Inc.|Supplier Invoice: SINV-795148|8/15/2025|81.86|8/17/2025|PO-293478|PO-293478 - Line 1||Case - CA|2.0|[ Catalog: PRM088002CP ] BANDAGE,COHESIVE,COLOR PK,2X5YD|40.93|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|10022 - 4110 Tri River Other Ancil|CC100224110|Paid|9/12/2025|Yes|2259764.0|0|0|Approved|Supplier Invoice: SINV-795148  - 81.86|81.86|81.86|BANDAGE,COHESIVE,COLOR PK,2X5YD|[ Catalog: PRM088002CP ] BANDAGE,COHESIVE,COLOR PK,2X5YD
15599676|C100 UMass Memorial Medical Center, Inc.|Supplier Invoice: SINV-795558|8/16/2025|46.82|8/18/2025|PO-293275|PO-293275 - Line 1|ITM-439340 - WIPE CLEANING SCREEN 6INX9IN EASY SCREEN|Case|1.0|ITM-439340 - WIPE CLEANING SCREEN 6INX9IN EASY SCREEN|46.82|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|10020 - 3566 Ultrasound|CC100203566|Paid|9/12/2025|Yes|2259764.0|0|0|Approved|Supplier Invoice: SINV-795558 - ITM-439340 - WIPE CLEANING SCREEN 6INX9IN EASY SCREEN - 46.82|46.82|46.82|WIPE,CLEANING,EASY,SCREEN|ITM-439340 - WIPE CLEANING SCREEN 6INX9IN EASY SCREEN
15599696|C250 UMass Memorial Health - Harrington Hospital, Inc.|Supplier Invoice: SINV-795568|8/16/2025|18.56|8/18/2025|PO-294129|PO-294129 - Line 1||Box|2.0|[ Catalog: MDS093901ZZ ] SWABSTICK,PVP-I,1/PK|9.28|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Lab Supplies|25080 - 4116 Ambulatory Care Clinics|CC250804116|Paid|9/12/2025|Yes|2259764.0|0|0|Approved|Supplier Invoice: SINV-795568  - 18.56|18.56|18.56|SWABSTICK,PVP-I,1/PK|[ Catalog: MDS093901ZZ ] SWABSTICK,PVP-I,1/PK
15599734|C250 UMass Memorial Health - Harrington Hospital, Inc.|Supplier Invoice: SINV-795611|8/16/2025|707.7|8/18/2025|PO-293914|PO-293914 - Line 3|ITM-449725 - DRESSING HYDROFIBER ADVANTAGE 0.75INX18IN AQUACEL|Box|15.0|ITM-449725 - DRESSING HYDROFIBER ADVANTAGE 0.75INX18IN AQUACEL|47.18|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|25081 - 4124 Wound Center|CC250814124|Paid|9/12/2025|Yes|2259764.0|0|0|Approved|Supplier Invoice: SINV-795611 - ITM-449725 - DRESSING HYDROFIBER ADVANTAGE 0.75INX18IN AQUACEL - 707.7|3202.13|707.7|DRESSING HYDROFIBER AQUACEL 0.75X18IN|ITM-449725 - DRESSING HYDROFIBER ADVANTAGE 0.75INX18IN AQUACEL
15599762|C100 UMass Memorial Medical Center, Inc.|Supplier Invoice: SINV-795657|8/16/2025|76.2|8/18/2025|PO-293866|PO-293866 - Line 1|ITM-409952 - CONTAINER SHARPS 5.4QT|Case|1.0|ITM-409952 - CONTAINER SHARPS 5.4QT|76.2|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|10020 - 2126 Endoscopy Center|CC100202126|Paid|9/12/2025|Yes|2259764.0|0|0|Approved|Supplier Invoice: SINV-795657 - ITM-409952 - CONTAINER SHARPS 5.4QT - 76.2|162.33|76.2|CONTAINER, SHARPS, 5.4QT, RED, WALL MOUN|ITM-409952 - CONTAINER SHARPS 5.4QT
15599783|C100 UMass Memorial Medical Center, Inc.|Supplier Invoice: SINV-795670|8/16/2025|101.46|8/18/2025|PO-293480|PO-293480 - Line 1||Box|6.0|[ Catalog: OAT6801H ] GLOVE, NITRILE, RESTORE OATMEAL, S|16.91|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|10020 - 2341 Emergency Room Pediatrics|CC100202341|Paid|9/12/2025|Yes|2259764.0|0|0|Approved|Supplier Invoice: SINV-795670  - 101.46|101.46|101.46|RESTORE OATMEAL GLOVES SIZE MEDIUM|[ Catalog: OAT6801H ] GLOVE, NITRILE, RESTORE OATMEAL, S
15600055|C250 UMass Memorial Health - Harrington Hospital, Inc.|Supplier Invoice: SINV-795916|7/9/2025|87.06|8/18/2025|PO-277971|PO-277971 - Line 1|ITM-443879 - INFUSER PRESSURE DISPOSABLE WITH STOPCOCK VALVE 1000ML|Case|1.0|INFUSER PRESSURE DISPOSABLE WITH STOPCOCK VALVE 1000ML|87.06|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|25082 - 2340 Emergency Room|CC250822340|Paid|8/18/2025|Yes|2144851.0|0|0|Approved|Supplier Invoice: SINV-795916 - ITM-443879 - INFUSER PRESSURE DISPOSABLE WITH STOPCOCK VALVE 1000ML - 87.06|87.06|87.06|INFUSOR PRESSURE SLEEVE WITH STOPCOCK VALVE LATEX FREE DISPOSABLE 1000ML|INFUSER PRESSURE DISPOSABLE WITH STOPCOCK VALVE 1000ML
15600151|C240 UMass Memorial HealthAlliance-Clinton Hospital, Inc.|Supplier Invoice: SINV-796043|7/9/2025|295.8|8/18/2025|PO-277693|PO-277693 - Line 1|ITM-435786 - GLOVE SURGICAL SIZE 7.0 SYNTHETIC POLYISOPRENE POWDER FREE STERILE PROTEXIS|Case|1.0|GLOVE SURGICAL SIZE 7.0 SYNTHETIC POLYISOPRENE POWDER FREE STERILE PROTEXIS|295.8|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|24050 - 2110 Operating Room|CC240502110|Paid|8/18/2025|Yes|2144851.0|0|0|Approved|Supplier Invoice: SINV-796043 - ITM-435786 - GLOVE SURGICAL SIZE 7.0 SYNTHETIC POLYISOPRENE POWDER FREE STERILE PROTEXIS - 295.8|295.8|295.8|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|GLOVE SURGICAL SIZE 7.0 SYNTHETIC POLYISOPRENE POWDER FREE STERILE PROTEXIS
15600161|C240 UMass Memorial HealthAlliance-Clinton Hospital, Inc.|Supplier Invoice: SINV-796051|7/12/2025|73.2|8/18/2025|PO-279190|PO-279190 - Line 1|ITM-413776 - SUTURE VICRYL 3-0 18IN PS2|Box|2.0|SUTURE VICRYL 3-0 18IN PS2|36.6|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|24050 - 2110 Operating Room|CC240502110|Paid|8/18/2025|Yes|2144851.0|0|0|Approved|Supplier Invoice: SINV-796051 - ITM-413776 - SUTURE VICRYL 3-0 18IN PS2 - 73.2|845.02|73.2|SUTURE, 3-0 VICRYL SH|SUTURE VICRYL 3-0 18IN PS2
15600178|C250 UMass Memorial Health - Harrington Hospital, Inc.|Supplier Invoice: SINV-796065|5/31/2025|61.7|8/18/2025|PO-264429|PO-264429 - Line 1|ITM-412457 - MASK PROCEDURE EARLOOP STANDARD BLUE|Case|2.0|MASK PROCEDURE EARLOOP STANDARD BLUE|30.85|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|25080 - 3800 Pharmacy|CC250803800|Paid|8/18/2025|Yes|2144851.0|0|0|Approved|Supplier Invoice: SINV-796065 - ITM-412457 - MASK PROCEDURE EARLOOP STANDARD BLUE - 61.7|61.7|61.7|MASK,FACE,BLUE,PROCEDURE,EARLOOP|MASK PROCEDURE EARLOOP STANDARD BLUE
15600215|C250 UMass Memorial Health - Harrington Hospital, Inc.|Supplier Invoice: SINV-796092|5/31/2025|318.18|8/18/2025|PO-264026|PO-264026 - Line 1|ITM-400982 - SOLUTION INHALATION WATER BAG STERILE 1000ML|Case|6.0|SOLUTION INHALATION WATER BAG STERILE 1000ML|53.03|Medline Industries Inc|2767|8300:Medical and Surgical supplies|IV Solutions and Supplies|25080 - 1710 Respiratory Therapy|CC250801710|Paid|8/18/2025|Yes|2144851.0|0|0|Approved|Supplier Invoice: SINV-796092 - ITM-400982 - SOLUTION INHALATION WATER BAG STERILE 1000ML - 318.18|418.36|318.18|SOLUTION INHALATION STER H2O 2000ML|SOLUTION INHALATION WATER BAG STERILE 1000ML
15600251|C250 UMass Memorial Health - Harrington Hospital, Inc.|Supplier Invoice: SINV-796165|6/21/2025|116.7|8/18/2025|PO-272520|PO-272520 - Line 1||Case|1.0|3m Medipore soft cloth surgical tape|116.7|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Lab Supplies|25080 - 3110 Lab Administration|CC250803110|Paid|8/22/2025|Yes|2173150.0|0|0|Approved|Supplier Invoice: SINV-796165  - 116.7|116.7|116.7|TAPE CLOTH MEDIPORE SURG 4X2|3m Medipore soft cloth surgical tape
15600260|C250 UMass Memorial Health - Harrington Hospital, Inc.|Supplier Invoice: SINV-796178|7/12/2025|1406.25|8/18/2025|PO-279027|PO-279027 - Line 1|ITM-435437 - INDICATOR BIOLOGICAL RAPID READOUT ATTEST|Case|1.0|INDICATOR BIOLOGICAL RAPID READOUT ATTEST|1406.25|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|25080 - 2550 Central Sterile Supplies|CC250802550|Paid|8/18/2025|Yes|2144851.0|0|0|Approved|Supplier Invoice: SINV-796178 - ITM-435437 - INDICATOR BIOLOGICAL RAPID READOUT ATTEST - 1406.25|1406.25|1406.25|INDICATOR BIOLOGICAL SUPER RAPID READOUT BROWN|INDICATOR BIOLOGICAL RAPID READOUT ATTEST
15600274|C250 UMass Memorial Health - Harrington Hospital, Inc.|Supplier Invoice: SINV-796199|7/12/2025|113.62|8/18/2025|PO-279097|PO-279097 - Line 4|ITM-413234 - BANDAGE GAUZE COTTON STERILE 4.5INX4.1YD BULKEE II|Case|2.0|BANDAGE GAUZE COTTON STERILE 4.5INX4.1YD BULKEE II|56.81|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|25081 - 4124 Wound Center|CC250814124|Paid|8/20/2025|Yes|2172888.0|0|0|Approved|Supplier Invoice: SINV-796199 - ITM-413234 - BANDAGE GAUZE COTTON STERILE 4.5INX4.1YD BULKEE II - 113.62|2463.02|113.62|BANDAGE GZ 6 PLY BULKEE II 4.5INX4.1YD|BANDAGE GAUZE COTTON STERILE 4.5INX4.1YD BULKEE II
15600296|C260 UMass Memorial Health - Milford Regional Medical Center, Inc|Supplier Invoice: SINV-796218|6/11/2025|35.48|8/18/2025|000447680||||0.0|freight|0.0|Medline Industries Inc|2767|8400:Non Medical and Surgical Supplies|Freight Expense|26000 - 6140 Materials Management|CC260006140|Paid|8/25/2025|Yes|2173716.0|0|0|Approved|Supplier Invoice: SINV-796218  - 35.48|35.48|35.48|Freight|freight
15600305|C260 UMass Memorial Health - Milford Regional Medical Center, Inc|Supplier Invoice: SINV-796222|6/6/2025|1736.04|8/18/2025|000446487|000446487 - Line 4|ITM-432183 - STAPLER RELOAD PURPLE MEDIUM THICK 45MM ENDO GIA|Box|2.0|STAPLER RELOAD PURPLE MEDIUM THICK 45MM ENDO GIA|868.02|Medline Industries Inc|2767|8300:Medical and Surgical supplies|Medical Surgical Supplies|26000 - 2110 Operating Room|CC260002110|Paid|8/22/2025|Yes|2173150.0|0|0|Approved|Supplier Invoice: SINV-796222 - ITM-432183 - STAPLER RELOAD PURPLE MEDIUM THICK 45MM ENDO GIA - 1736.04|1736.04|1736.04|RELOAD, ENDO GIA MED THICK PURPLE 45MM|STAPLER RELOAD PURPLE MEDIUM THICK 45MM ENDO GIA
